instance,p,n,configLB,configNodeSel,configOB,configValSplit,solved,YN,cpuTotal,nbLpSolved,cpuInitialization,cpuCplex,cpuUpdatePolyhedron,nbNodes,minDepth,maxDepth,avgDepth,nbFathomedInfeas,nbFathomedOptimality,nbFathomedDominance,cpuDominanceTest,cpuUbUpdate,cpuLbComputation,cpuComputeOb,cpuVarSel,cpuNodeSel,cpuLbCopy
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_3.txt,4,20,WLP,breadth,noOB,mofvRevisited2,1,155,1.54129,7724,0.0056361,1.13967,0.271216,805,6,14,9.43921,0,324,79,0.0114572,0.0105897,1.46512,0.0001192,0.0385244,0.0001518,0.0360052
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_4.txt,4,20,LP,breadth,noOB,mofvRevisited2,1,170,2.75274,17912,0.533949,1.89082,0.215898,1075,6,14,9.97212,0,508,30,0.0083002,0.0205026,2.7024,0.0001294,0.0037007,0.0001326,0
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_4.txt,4,20,WLP,breadth,noOB,mofvRevisited2,1,170,1.67785,8752,0.0043554,1.27208,0.262873,1075,6,14,9.97212,0,508,30,0.0102622,0.0100939,1.59593,0.0001559,0.0385815,0.0001927,0.0356865
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_5.txt,4,20,LP,breadth,noOB,mofvRevisited2,1,186,2.85885,18314,0.518112,1.96461,0.256883,1049,5,16,10.4419,0,495,30,0.0091432,0.0246903,2.80028,0.0001315,0.0035852,0.0001384,0
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_5.txt,4,20,WLP,breadth,noOB,mofvRevisited2,1,186,1.66448,8698,0.0007889,1.23118,0.300509,1049,5,16,10.4419,0,495,30,0.0098792,0.0126995,1.58347,0.0001468,0.0397505,0.0001774,0.0368999
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_6.txt,4,20,LP,breadth,noOB,mofvRevisited2,1,206,3.03246,18765,0.563142,2.08236,0.261104,1107,5,16,10.6805,0,532,22,0.0097392,0.0285527,2.97272,0.0001413,0.0039218,0.000131,0
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_6.txt,4,20,WLP,breadth,noOB,mofvRevisited2,1,206,1.70037,8822,0.0011111,1.26129,0.297273,1107,5,16,10.6805,0,532,22,0.0100162,0.0143631,1.61307,0.0001561,0.0406357,0.0001942,0.0375116
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_7.txt,4,20,LP,breadth,noOB,mofvRevisited2,1,175,2.50269,15631,0.490558,1.71724,0.198564,925,5,15,9.84665,0,440,23,0.0063445,0.0192102,2.46044,0.0001067,0.0031369,9.95e-05,0
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_7.txt,4,20,WLP,breadth,noOB,mofvRevisited2,1,175,1.44656,7615,0.0019464,1.08806,0.245058,925,5,15,9.84665,0,440,23,0.006725,0.011274,1.37988,0.0001322,0.0343081,0.0001627,0.0316117
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_8.txt,4,20,LP,breadth,noOB,mofvRevisited2,1,192,2.80649,17996,0.506348,1.93866,0.243132,1027,5,13,9.99027,0,466,48,0.0100074,0.0229545,2.74881,0.0001293,0.0035144,0.0001336,0
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_8.txt,4,20,WLP,breadth,noOB,mofvRevisited2,1,192,1.78562,8904,0.0026201,1.35135,0.300839,1027,5,13,9.99027,0,466,48,0.0122206,0.012795,1.70711,0.0001526,0.0375075,0.0001773,0.0346462
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_9.txt,4,20,LP,breadth,noOB,mofvRevisited2,1,208,2.63429,16624,0.49504,1.81952,0.212495,997,5,14,9.9479,0,461,38,0.0095625,0.0224203,2.58406,0.0001224,0.0033949,0.0001278,0
Forget21-UFLP_4_4_1-1000_1-100_spheredown_1_9.txt,4,20,WLP,breadth,noOB,mofvRevisited2,1,208,1.53243,7976,0.0015411,1.15371,0.255954,997,5,14,9.9479,0,461,38,0.0092446,0.0134473,1.45957,0.0001411,0.0353999,0.0001586,0.0326431
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_1.txt,5,20,LP,breadth,noOB,mofvRevisited2,1,244,8.84198,35520,0.82926,4.35326,3.4076,1349,6,15,10.6222,0,674,1,0.0286685,0.0832453,8.69062,0.0003183,0.0051215,0.0002234,0
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_1.txt,5,20,WLP,breadth,noOB,mofvRevisited2,1,244,8.31824,18051,0.0034653,3.04427,4.95358,1349,6,15,10.6222,0,674,1,0.0375221,0.0644889,8.08808,0.0002435,0.0968123,0.000304,0.092601
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_10.txt,5,20,LP,breadth,noOB,mofvRevisited2,1,240,9.71803,35789,0.879502,4.7314,3.84659,1331,6,16,10.6727,0,657,9,0.0351905,0.0847598,9.55871,0.0001954,0.0048936,0.0001956,0
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_10.txt,5,20,WLP,breadth,noOB,mofvRevisited2,1,240,9.05289,18213,0.0039221,3.02814,5.68859,1331,6,16,10.6727,0,657,9,0.0434281,0.0672861,8.80954,0.0002418,0.100126,0.0003216,0.0957625
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_2.txt,5,20,LP,breadth,noOB,mofvRevisited2,1,201,8.19106,31759,0.859514,4.27118,2.85597,1221,6,16,10.5745,0,591,20,0.0229947,0.0489077,8.07929,0.0001782,0.0045441,0.0001923,0
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_2.txt,5,20,WLP,breadth,noOB,mofvRevisited2,1,201,7.00524,16010,0.001002,2.69163,4.05476,1221,6,16,10.5745,0,591,20,0.0300473,0.0331239,6.82463,0.0002173,0.0845989,0.0002651,0.0807623
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_3.txt,5,20,LP,breadth,noOB,mofvRevisited2,1,215,7.69061,33592,0.806398,3.97573,2.7043,1319,6,16,10.597,0,649,11,0.0216054,0.0495142,7.58203,0.0001834,0.0047687,0.0001759,0
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_3.txt,5,20,WLP,breadth,noOB,mofvRevisited2,1,215,7.13479,17057,0.0044141,2.8361,4.01746,1319,6,16,10.597,0,649,11,0.0290465,0.0340342,6.94409,0.0002308,0.0905372,0.0003129,0.0864338
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_4.txt,5,20,LP,breadth,noOB,mofvRevisited2,1,238,9.21228,34423,0.874984,4.57201,3.52331,1297,6,16,10.6441,0,646,3,0.0281126,0.0730017,9.07036,0.0001864,0.0048289,0.0002287,0
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_4.txt,5,20,WLP,breadth,noOB,mofvRevisited2,1,238,8.78693,17432,0.0019166,2.96571,5.52543,1297,6,16,10.6441,0,646,3,0.03047,0.0564321,8.57556,0.0002258,0.093829,0.0002961,0.0897664
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_5.txt,5,20,LP,breadth,noOB,mofvRevisited2,1,218,8.49924,33389,0.845419,4.36685,3.06136,1263,6,16,10.5,0,609,23,0.033128,0.0591141,8.36777,0.0001905,0.0047548,0.0001896,0
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_5.txt,5,20,WLP,breadth,noOB,mofvRevisited2,1,218,7.19592,17536,0.0018044,2.66945,4.23943,1263,6,16,10.5,0,609,23,0.0383575,0.0419469,6.99242,0.0002171,0.0912254,0.0002845,0.0872319
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_6.txt,5,20,LP,breadth,noOB,mofvRevisited2,1,212,8.92072,34089,0.8319,4.52959,3.34183,1233,6,16,10.4911,0,598,19,0.0285154,0.0564522,8.79754,0.0001638,0.0044731,0.0001636,0
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_6.txt,5,20,WLP,breadth,noOB,mofvRevisited2,1,212,8.08667,17276,0.0009676,2.90945,4.87092,1233,6,16,10.4911,0,598,19,0.0455788,0.0413745,7.86526,0.0002406,0.0972476,0.0003311,0.0928223
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_7.txt,5,20,LP,breadth,noOB,mofvRevisited2,1,225,8.47734,30361,0.78753,4.46274,2.98481,1125,6,14,10.1829,0,550,13,0.0273817,0.0657607,8.34042,0.0001711,0.0046368,0.000187,0
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_7.txt,5,20,WLP,breadth,noOB,mofvRevisited2,1,225,7.03932,15879,0.001626,2.4878,4.29617,1125,6,14,10.1829,0,550,13,0.0339132,0.0402827,6.85742,0.0002632,0.079238,0.0002431,0.0757444
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_8.txt,5,20,LP,breadth,noOB,mofvRevisited2,1,207,5.9882,23897,0.599125,3.20488,2.02192,883,6,15,9.85973,0,418,24,0.0210637,0.0464685,5.89281,0.0001239,0.0032606,0.0001254,0
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_8.txt,5,20,WLP,breadth,noOB,mofvRevisited2,1,207,5.13816,12581,0.0009909,2.11177,2.82113,883,6,15,9.85973,0,418,24,0.0262848,0.0357627,4.99134,0.0001498,0.0624079,0.0001993,0.0597232
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_9.txt,5,20,LP,breadth,noOB,mofvRevisited2,1,236,9.69452,35690,0.919922,4.75616,3.77325,1343,6,16,10.8557,0,668,4,0.0251385,0.0769835,9.55253,0.0001924,0.0051391,0.0002153,0
Forget21-UFLP_4_5_1-1000_1-100_spheredown_1_9.txt,5,20,WLP,breadth,noOB,mofvRevisited2,1,236,8.9355,17733,0.0009703,2.98748,5.63579,1343,6,16,10.8557,0,668,4,0.0304061,0.0563678,8.71107,0.0002385,0.101953,0.0003147,0.0975422
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_1.txt,4,30,LP,breadth,noOB,mofvRevisited2,1,1112,42.7157,207087,5.63084,30.5615,3.70895,8835,6,23,14.0808,0,3497,921,1.02639,0.739104,40.7429,0.0016059,0.042196,0.0016969,0
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_1.txt,4,30,WLP,breadth,noOB,mofvRevisited2,1,1112,21.2929,94397,0.0021028,14.9573,3.61155,8835,6,23,14.0808,0,3497,921,1.06457,0.404043,19.2277,0.0018854,0.446193,0.0021078,0.410381
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_10.txt,4,30,LP,breadth,noOB,mofvRevisited2,1,893,48.4704,243919,6.24397,35.2949,4.3902,9933,7,22,13.9225,0,3945,1022,0.827038,0.547237,46.8702,0.0016387,0.045905,0.0016121,0
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_10.txt,4,30,WLP,breadth,noOB,mofvRevisited2,1,893,25.7797,111171,0.0433076,18.5051,4.44297,9933,7,22,13.9225,0,3944,1023,0.991292,0.278014,23.7856,0.0020356,0.538713,0.0023702,0.498122
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_2.txt,4,30,LP,breadth,noOB,mofvRevisited2,1,1040,51.3983,275142,6.56973,36.7438,4.96088,11333,8,23,14.274,0,4486,1181,1.09761,0.718331,49.3271,0.0018474,0.0528885,0.0018843,0
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_2.txt,4,30,WLP,breadth,noOB,mofvRevisited2,1,1040,29.6674,121974,0.0038949,21.3629,4.98255,11333,8,23,14.274,0,4486,1181,1.29763,0.364963,27.1956,0.0023742,0.608555,0.0026829,0.561745
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_3.txt,4,30,LP,breadth,noOB,mofvRevisited2,1,1084,45.303,228350,5.85966,32.5497,4.04785,9541,8,22,13.7761,0,3678,1093,1.05672,0.692284,43.3367,0.0016886,0.0434363,0.0016953,0
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_3.txt,4,30,WLP,breadth,noOB,mofvRevisited2,1,1084,23.6855,102857,0.0075421,16.6877,4.06418,9541,8,22,13.7761,0,3678,1093,1.17342,0.37702,21.4703,0.0019986,0.499112,0.0022506,0.460291
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_4.txt,4,30,LP,breadth,noOB,mofvRevisited2,1,1263,52.7663,262516,7.3188,37.2545,4.58069,11703,8,22,14.2095,0,4754,1098,1.36721,0.939717,50.2028,0.0019343,0.0536329,0.0021995,0
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_4.txt,4,30,WLP,breadth,noOB,mofvRevisited2,1,1263,27.2706,118389,0.0061489,18.963,4.5555,11703,8,22,14.2095,0,4754,1098,1.59296,0.514704,24.3782,0.0025509,0.592702,0.002745,0.545523
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_5.txt,4,30,LP,breadth,noOB,mofvRevisited2,1,1151,45.6148,231798,6.12767,32.5172,3.98113,10007,7,22,14.0294,0,3920,1084,1.14441,0.721718,43.5284,0.001762,0.0458972,0.0017376,0
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_5.txt,4,30,WLP,breadth,noOB,mofvRevisited2,1,1151,26.3546,108964,0.0091766,18.9457,4.14879,10007,7,22,14.0294,0,3920,1084,1.40063,0.416111,23.851,0.0021285,0.509614,0.0023915,0.469259
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_6.txt,4,30,LP,breadth,noOB,mofvRevisited2,1,1200,50.8302,276598,6.83146,35.6923,4.83849,12165,7,23,14.4841,0,5033,1050,1.24056,0.88412,48.4398,0.0021003,0.0553719,0.0021244,0
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_6.txt,4,30,WLP,breadth,noOB,mofvRevisited2,1,1200,30.4806,125334,0.0008999,21.8998,4.87835,12163,7,23,14.4837,0,5028,1054,1.52815,0.465286,27.6657,0.0027074,0.614678,0.0028825,0.565426
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_7.txt,4,30,LP,breadth,noOB,mofvRevisited2,1,1069,49.3501,260176,6.13171,35.2705,4.94966,10427,7,23,14.052,0,4066,1148,1.0322,0.726982,47.3421,0.0018726,0.0494123,0.0017839,0
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_7.txt,4,30,WLP,breadth,noOB,mofvRevisited2,1,1069,27.1178,114885,0.0168171,19.1096,4.75504,10427,7,23,14.052,0,4066,1148,1.27272,0.383534,24.6825,0.0021941,0.577651,0.0025222,0.534284
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_8.txt,4,30,LP,breadth,noOB,mofvRevisited2,1,1062,49.9213,269076,6.15276,35.6741,4.93398,10659,6,22,14.0867,0,4083,1247,1.1793,0.72482,47.7662,0.001784,0.0506835,0.0018683,0
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_8.txt,4,30,WLP,breadth,noOB,mofvRevisited2,1,1062,28.8464,118971,0.0076313,20.5245,4.91074,10659,6,22,14.0867,0,4082,1248,1.41373,0.371024,26.2582,0.0025088,0.598951,0.0026474,0.553467
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_9.txt,4,30,LP,breadth,noOB,mofvRevisited2,1,1142,47.578,238425,6.435,33.8819,4.03223,10427,7,23,14.3456,0,4019,1195,1.2762,0.761951,45.3041,0.0019536,0.0475162,0.0018849,0
Forget21-UFLP_5_4_1-1000_1-100_spheredown_1_9.txt,4,30,WLP,breadth,noOB,mofvRevisited2,1,1142,26.7486,109656,0.0034882,19.3835,4.07194,10429,7,23,14.3463,0,4019,1196,1.42079,0.418984,24.222,0.002325,0.51505,0.0024467,0.47388
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_1.txt,5,30,LP,breadth,noOB,mofvRevisited2,1,1712,206.433,561894,12.1402,87.9529,90.1702,15745,8,25,14.8522,0,6903,970,8.54307,4.91522,192.141,0.0051832,0.0956069,0.0037859,0
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_1.txt,5,30,WLP,breadth,noOB,mofvRevisited2,1,1712,159.401,254255,0.0099122,47.3252,93.9851,15749,8,25,14.8541,0,6902,973,10.8266,3.58491,142.804,0.0056771,1.63163,0.0052049,1.55157
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_10.txt,5,30,LP,breadth,noOB,mofvRevisited2,1,2015,227.366,584176,12.5722,93.7992,99.5154,16179,8,24,15.0664,0,6970,1120,11.4479,7.21727,207.804,0.005606,0.100391,0.0037808,0
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_10.txt,5,30,WLP,breadth,noOB,mofvRevisited2,1,2015,185.108,260294,0.0079286,47.4447,113.453,16175,8,24,15.0681,0,6967,1121,13.9699,6.20492,162.494,0.0062013,1.82124,0.0055465,1.73391
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_2.txt,5,30,LP,breadth,noOB,mofvRevisited2,1,1867,208.614,560028,11.8961,86.7597,90.4465,15897,8,24,14.7888,0,6999,950,10.2601,6.5452,190.974,0.0054268,0.0960365,0.0036941,0
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_2.txt,5,30,WLP,breadth,noOB,mofvRevisited2,1,1867,166.326,257209,0.0236766,48.84,96.2616,15897,8,24,14.7888,0,6998,951,12.5663,4.90497,146.641,0.0061967,1.65629,0.0053308,1.57524
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_3.txt,5,30,LP,breadth,noOB,mofvRevisited2,1,1750,183.274,534452,10.931,79.6352,77.5741,15581,8,25,14.9304,0,6882,909,8.14858,4.46199,169.898,0.0048978,0.0908623,0.0035754,0
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_3.txt,5,30,WLP,breadth,noOB,mofvRevisited2,1,1750,149.797,249069,0.0045481,45.113,87.8534,15583,8,25,14.931,0,6881,911,10.0716,3.28883,134.401,0.0055942,1.51839,0.0051952,1.44197
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_4.txt,5,30,LP,breadth,noOB,mofvRevisited2,1,1745,183.646,506489,11.025,80.0184,76.2064,14331,8,25,14.8214,0,6047,1119,9.08051,4.89094,168.938,0.0047521,0.0863893,0.00326,0
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_4.txt,5,30,WLP,breadth,noOB,mofvRevisited2,1,1745,142.198,238716,0.124863,40.5458,83.2724,14331,8,25,14.8219,0,6044,1122,11.1508,3.67032,125.424,0.0048303,1.43442,0.0047683,1.36164
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_5.txt,5,30,LP,breadth,noOB,mofvRevisited2,1,1669,191.009,528860,11.0853,82.2269,82.9914,14933,8,23,14.7478,0,6374,1093,8.13456,4.0685,178.036,0.0044141,0.0881874,0.0034981,0
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_5.txt,5,30,WLP,breadth,noOB,mofvRevisited2,1,1669,156.184,248643,0.0113695,45.5806,93.8594,14919,8,23,14.7483,0,6362,1098,10.1563,3.10961,140.87,0.0051246,1.52277,0.0050438,1.4482
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_6.txt,5,30,LP,breadth,noOB,mofvRevisited2,1,1739,179.198,495963,9.37237,74.273,80.1157,13201,8,23,14.3912,0,5453,1148,8.51177,4.59305,165.379,0.0041317,0.0797342,0.0028498,0
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_6.txt,5,30,WLP,breadth,noOB,mofvRevisited2,1,1739,156.836,234102,0.0255474,44.0589,95.3317,13197,8,23,14.3945,0,5446,1153,10.6988,3.4425,140.748,0.0049699,1.44828,0.0044388,1.37939
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_7.txt,5,30,LP,breadth,noOB,mofvRevisited2,1,2010,205.331,565682,13.6338,89.0854,81.8152,17815,8,25,15.3844,0,8189,719,10.1054,7.83934,186.497,0.0058782,0.105175,0.0041842,0
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_7.txt,5,30,WLP,breadth,noOB,mofvRevisited2,1,2010,158.415,266660,0.14506,48.5199,87.7208,17815,8,25,15.3844,0,8187,721,12.1974,5.93353,138.106,0.0069339,1.6219,0.0059058,1.53583
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_8.txt,5,30,LP,breadth,noOB,mofvRevisited2,1,1791,179.134,532783,11.8805,78.3466,73.6938,16565,8,24,15.1376,0,7392,891,8.20338,4.42554,165.747,0.0051569,0.0927196,0.0038113,0
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_8.txt,5,30,WLP,breadth,noOB,mofvRevisited2,1,1791,146.095,248827,0.019168,43.769,85.8429,16565,8,24,15.1387,0,7387,896,9.70943,3.21454,131.143,0.0053855,1.50231,0.0053596,1.42459
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_9.txt,5,30,LP,breadth,noOB,mofvRevisited2,1,1948,206.581,568978,13.1626,88.4239,86.6071,17297,7,23,15.206,0,7869,780,9.23645,6.33746,190.138,0.0058538,0.104555,0.0042937,0
Forget21-UFLP_5_5_1-1000_1-100_spheredown_1_9.txt,5,30,WLP,breadth,noOB,mofvRevisited2,1,1948,165.582,265279,0.0363836,49.42,96.1598,17189,7,25,15.2155,0,7825,770,11.4548,4.72865,147.213,0.0065465,1.62735,0.0057437,1.54217
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_1.txt,3,42,LP,breadth,noOB,mofvRevisited2,1,991,71.9305,369008,8.31598,58.0416,2.05286,16223,7,26,15.3791,0,4442,3670,0.554094,0.687128,70.3752,0.0022535,0.0871739,0.0024574,0
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_1.txt,3,42,WLP,breadth,noOB,mofvRevisited2,1,991,35.354,167352,0.0200698,30.1324,1.82137,16223,7,26,15.3791,0,4442,3670,0.731267,0.258522,33.6067,0.0026087,0.538166,0.0036742,0.460877
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_10.txt,3,42,LP,breadth,noOB,mofvRevisited2,1,1402,107.728,572268,11.4221,87.0748,3.26431,22871,7,31,15.9859,0,5806,5630,1.22913,1.31254,104.7,0.0035516,0.134839,0.0035729,0
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_10.txt,3,42,WLP,breadth,noOB,mofvRevisited2,1,1402,53.3305,250003,0.0031098,45.0174,2.76354,22871,7,31,15.9859,0,5806,5630,1.55,0.524579,50.1029,0.0038795,0.817478,0.0052127,0.698383
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_2.txt,3,42,LP,breadth,noOB,mofvRevisited2,1,893,66.3706,340203,7.39714,53.9599,1.88972,14255,6,29,16.1794,0,3690,3438,0.471842,0.600307,65.0198,0.0020766,0.0784186,0.0021373,0
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_2.txt,3,42,WLP,breadth,noOB,mofvRevisited2,1,893,33.0983,156019,0.0042946,28.4439,1.701,14255,6,29,16.1794,0,3690,3438,0.590588,0.237168,31.5776,0.0022022,0.48445,0.003105,0.415641
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_3.txt,3,42,LP,breadth,noOB,mofvRevisited2,1,1127,88.2234,450625,9.87999,71.4526,2.47657,19023,6,30,16.1832,0,4592,4920,0.784807,0.882607,86.1727,0.0028423,0.104805,0.0028055,0
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_3.txt,3,42,WLP,breadth,noOB,mofvRevisited2,1,1127,44.4668,206328,0.0057083,38.0418,2.2477,19023,6,30,16.1832,0,4592,4920,0.976334,0.349052,42.2135,0.0030037,0.65147,0.004339,0.558804
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_4.txt,3,42,LP,breadth,noOB,mofvRevisited2,1,1020,104.773,523076,10.1836,86.7815,3.05422,19533,6,30,15.6669,0,4564,5203,0.812152,0.934634,102.605,0.002916,0.116512,0.0031128,0
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_4.txt,3,42,WLP,breadth,noOB,mofvRevisited2,1,1020,50.3681,234790,0.0053904,43.2005,2.67578,19537,6,30,15.6673,0,4565,5204,1.0604,0.357411,47.8988,0.0031709,0.748959,0.0046668,0.644578
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_5.txt,3,42,LP,breadth,noOB,mofvRevisited2,1,1223,73.7025,370547,8.54613,59.2518,2.02212,16561,6,30,15.6671,0,4130,4151,0.755166,0.774095,71.8544,0.0025223,0.0895861,0.0025678,0
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_5.txt,3,42,WLP,breadth,noOB,mofvRevisited2,1,1223,36.9138,169966,0.0020944,31.4487,1.82093,16561,6,30,15.6671,0,4129,4152,0.902821,0.323397,34.9189,0.0028009,0.546872,0.0036426,0.468414
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_6.txt,3,42,LP,breadth,noOB,mofvRevisited2,1,1114,98.7867,506548,11.0376,79.8913,2.85354,21157,6,29,15.9666,0,5474,5105,0.881491,1.02119,96.4477,0.0030322,0.119131,0.0031403,0
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_6.txt,3,42,WLP,breadth,noOB,mofvRevisited2,1,1114,48.1027,226453,0.0031974,40.8177,2.50726,21165,6,29,15.9668,0,5479,5104,1.14711,0.406582,45.4829,0.0034074,0.751207,0.0049535,0.644588
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_7.txt,3,42,LP,breadth,noOB,mofvRevisited2,1,1363,91.1981,465427,11.3042,72.3431,2.44466,22645,6,30,16.2219,0,6631,4692,0.981656,1.05335,88.744,0.0032388,0.116164,0.0034096,0
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_7.txt,3,42,WLP,breadth,noOB,mofvRevisited2,1,1363,45.6858,211150,0.0171842,38.5524,2.23239,22645,6,30,16.2219,0,6631,4692,1.226,0.444533,43.0213,0.0037133,0.689779,0.0049384,0.587618
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_8.txt,3,42,LP,breadth,noOB,mofvRevisited2,1,1212,93.7119,479277,10.8377,75.3833,2.65375,21239,7,33,16.1896,0,6037,4583,0.877085,0.964793,91.4608,0.0030867,0.114453,0.0032695,0
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_8.txt,3,42,WLP,breadth,noOB,mofvRevisited2,1,1212,47.7047,220811,0.176254,40.1249,2.39155,21239,7,33,16.1896,0,6037,4583,1.22084,0.41884,45.0482,0.003597,0.710887,0.0050965,0.607786
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_9.txt,3,42,LP,breadth,noOB,mofvRevisited2,1,1290,114.889,589291,12.7004,92.8226,3.31217,24627,7,31,16.3685,0,6664,5650,1.19264,1.27789,111.914,0.0036524,0.138743,0.0040632,0
Forget21-UFLP_6_3_1-1000_1-100_spheredown_1_9.txt,3,42,WLP,breadth,noOB,mofvRevisited2,1,1290,55.902,262318,0.0099855,47.3603,2.89615,24645,7,31,16.3713,0,6674,5649,1.45079,0.493778,52.7486,0.0040231,0.852109,0.0057108,0.727947
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_1.txt,4,42,LP,breadth,noOB,mofvRevisited2,1,4818,614.48,2334599,45.703,410.803,61.2979,64971,8,30,17.4438,0,20162,12324,61.886,21.8931,527.617,0.0235043,0.517409,0.0166176,0
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_1.txt,4,42,WLP,breadth,noOB,mofvRevisited2,1,4818,344.197,1053713,0.228061,196.949,49.7441,64963,8,30,17.4434,0,20142,12340,71.8538,11.0206,254.682,0.0239383,4.74277,0.0215004,4.31382
Forget21-UFLP_6_4_1-1000_1-100_spheredown_1_10.txt,4,42,LP,breadth,noOB,mofvRevisited2,1,4994,621.899,2478635,44.0591,407.451,67.2379,66869,8,31,17.2716,0,20610,12825,66.197,23.3711,529.075,0.0241829,0.546705,0.017171,0
